,vmp_nsh,imp_nsh,vmp_nrl,imp_nrl,vmp_nsr,imp_nsr
0,0.4999999999999994,0.5000000000000022,0.5000000057182812,0.5000000061559904,0.5,0.5
1,0.5000330673606735,0.5000523277892992,0.5000000057757178,0.5000000060985538,0.5005010020040079,0.5
2,0.5000940960827993,0.5002293918042552,0.5000000057955554,0.5000000060787162,0.5010030090270812,0.5
3,0.500146546917811,0.500526547133083,0.5000000060914136,0.500000005782858,0.5015060240963856,0.5
4,0.5001810971839917,0.5009116442822279,0.5000000067726432,0.5000000071982195,0.5020100502512563,0.5
5,0.5002012071355497,0.5013512291879303,0.5000000068755188,0.500000007073112,0.5025150905432595,0.5
6,0.500212324266758,0.5018216521048853,0.5000000069498436,0.5000000070210191,0.5030211480362538,0.5
7,0.500218438182145,0.5023088657756054,0.5000000072083729,0.5000000067402579,0.5035282258064515,0.5
8,0.5002219149878119,0.5028052128079177,0.5000000072834202,0.5000000076563844,0.5040363269424823,0.5
9,0.5002240388725484,0.5033066949460946,0.5000000077155261,0.5000000081072625,0.5045454545454545,0.5
10,0.50022547859893,0.5038112696149386,0.5000000077248896,0.5000000081182024,0.5050556117290192,0.5
11,0.5002265755406222,0.5043179052339525,0.5000000077673878,0.5000000080757042,0.5055668016194332,0.5
12,0.5002275022529752,0.504826084366424,0.5000000081158648,0.5000000077272273,0.5060790273556232,0.5000000000000001
13,0.5002283455404294,0.5053355489317546,0.5000000083047152,0.500000008383591,0.5065922920892495,0.5
14,0.500229148971256,0.5058461711549885,0.500000008497122,0.5000000082308603,0.5071065989847715,0.5
15,0.5002299343934151,0.5063578886007508,0.5000000087528038,0.5000000087436323,0.5076219512195121,0.5
16,0.5002307127632005,0.5068706715673943,0.5000000088548421,0.5000000086234678,0.5081383519837233,0.49999999999999994
17,0.5002314895802468,0.5073845067471088,0.5000000090076937,0.5000000092429002,0.5086558044806517,0.5
18,0.5002322676117122,0.5078993890435975,0.5000000095282968,0.5000000094772589,0.5091743119266054,0.5
19,0.5002330482568015,0.5084153174762492,0.5000000097790607,0.500000009964523,0.5096938775510205,0.5
20,0.500233832230017,0.5089322931302743,0.5000000097972692,0.5000000099463144,0.5102145045965271,0.5
21,0.5002346199032278,0.5094503181309011,0.5000000098838118,0.5000000098597719,0.5107361963190183,0.5
22,0.5002354114769119,0.509969395130074,0.5000000102209283,0.5000000102121274,0.5112589559877175,0.5
23,0.5002362070658799,0.5104895270496197,0.5000000104272779,0.500000010679785,0.5117827868852459,0.5
24,0.5002370067421895,0.5110107169527582,0.5000000106167302,0.5000000104903327,0.5123076923076922,0.5
